Frame,x,y
0,0.02,0.012
1,0.02,0.012
2,0.015,0.012
3,0.02,0.012
4,0.015,0.0
5,0.015,0.006
6,0.01,0.006
7,0.01,0.006
8,0.01,0.012
9,0.005,0.006
10,0.005,0.012
11,0.0,0.012
12,0.0,0.012
13,0.0,0.012
14,0.0,0.012
15,0.0,0.012
16,0.0,0.012
17,0.01,0.019
18,0.02,0.019
19,0.041,0.019
20,0.071,0.019
21,0.107,0.019
22,0.148,0.012
23,0.199,0.012
24,0.265,0.012
25,0.265,0.012
26,0.316,0.006
27,0.357,0.006
28,0.403,0.006
29,0.444,0.012
30,0.49,0.012
31,0.566,0.006
32,0.566,0.006
33,0.607,0.006
34,0.648,0.006
35,0.684,0.006
36,0.704,0.019
37,0.724,0.019
38,0.755,0.019
39,0.791,0.019
40,0.811,0.019
41,0.842,0.019
42,0.862,0.019
43,0.862,0.025
44,0.872,0.025
45,0.872,0.025
46,0.872,0.025
47,0.878,0.031
48,0.842,0.062
49,0.77,0.125
50,0.673,0.194
51,0.587,0.269
52,0.531,0.338
53,0.531,0.338
54,0.474,0.394
55,0.347,0.538
56,0.316,0.588
57,0.296,0.625
58,0.27,0.675
59,0.23,0.731
60,0.23,0.731
61,0.184,0.788
62,0.158,0.819
63,0.143,0.844
64,0.112,0.869
65,0.087,0.906
66,0.077,0.931
67,0.061,0.95
68,0.051,0.969
69,0.056,0.969
70,0.056,0.975
71,0.051,0.981
72,0.061,0.981
73,0.087,0.969
74,0.122,0.938
75,0.168,0.912
76,0.224,0.894
77,0.27,0.875
78,0.321,0.856
79,0.372,0.856
80,0.429,0.856
81,0.474,0.85
82,0.526,0.85
83,0.571,0.856
84,0.633,0.869
85,0.699,0.881
86,0.755,0.888
87,0.786,0.906
88,0.786,0.906
89,0.816,0.925
90,0.857,0.944
91,0.929,0.95
92,0.934,0.969
93,0.949,0.981
94,0.949,0.981
95,0.98,0.988
96,0.985,1.0
97,0.99,1.0
98,0.99,1.0
99,1.0,1.0
