Frame,x,y
0,0.146,0.088
1,0.152,0.096
2,0.152,0.096
3,0.146,0.096
4,0.146,0.088
5,0.152,0.088
6,0.152,0.088
7,0.152,0.088
8,0.157,0.096
9,0.152,0.088
10,0.152,0.088
11,0.152,0.088
12,0.152,0.088
13,0.157,0.081
14,0.163,0.081
15,0.169,0.081
16,0.174,0.081
17,0.174,0.081
18,0.18,0.074
19,0.197,0.074
20,0.225,0.074
21,0.264,0.066
22,0.309,0.074
23,0.343,0.081
24,0.382,0.088
25,0.427,0.088
26,0.478,0.081
27,0.511,0.074
28,0.551,0.074
29,0.596,0.074
30,0.652,0.081
31,0.691,0.059
32,0.73,0.051
33,0.764,0.059
34,0.792,0.051
35,0.831,0.059
36,0.871,0.037
37,0.893,0.022
38,0.91,0.007
39,0.921,0.007
40,0.938,0.007
41,0.944,0.0
42,0.927,0.0
43,0.921,0.015
44,0.916,0.015
45,0.916,0.015
46,0.904,0.022
47,0.882,0.037
48,0.86,0.059
49,0.831,0.081
50,0.781,0.11
51,0.758,0.14
52,0.758,0.14
53,0.725,0.162
54,0.685,0.206
55,0.635,0.257
56,0.59,0.316
57,0.534,0.397
58,0.494,0.449
59,0.461,0.485
60,0.421,0.529
61,0.376,0.581
62,0.331,0.632
63,0.287,0.676
64,0.23,0.721
65,0.185,0.779
66,0.124,0.824
67,0.073,0.882
68,0.045,0.919
69,0.022,0.949
70,0.006,0.985
71,0.0,1.0
72,0.011,1.0
73,0.011,1.0
74,0.056,0.971
75,0.09,0.963
76,0.118,0.956
77,0.157,0.949
78,0.208,0.941
79,0.247,0.926
80,0.247,0.926
81,0.303,0.926
82,0.376,0.934
83,0.433,0.941
84,0.494,0.949
85,0.551,0.941
86,0.601,0.941
87,0.652,0.941
88,0.708,0.949
89,0.747,0.956
90,0.781,0.949
91,0.82,0.949
92,0.848,0.941
93,0.871,0.941
94,0.904,0.934
95,0.938,0.941
96,0.949,0.934
97,0.955,0.926
98,0.983,0.926
99,1.0,0.904
