Frame,x,y
0,0.03,0.06
1,0.03,0.067
2,0.024,0.067
3,0.024,0.074
4,0.024,0.074
5,0.024,0.067
6,0.024,0.074
7,0.018,0.074
8,0.018,0.074
9,0.012,0.074
10,0.012,0.081
11,0.012,0.081
12,0.012,0.081
13,0.012,0.081
14,0.012,0.081
15,0.018,0.074
16,0.024,0.074
17,0.03,0.074
18,0.03,0.074
19,0.048,0.081
20,0.072,0.081
21,0.102,0.081
22,0.145,0.087
23,0.193,0.094
24,0.241,0.081
25,0.289,0.074
26,0.331,0.067
27,0.367,0.067
28,0.41,0.06
29,0.458,0.047
30,0.5,0.034
31,0.542,0.034
32,0.59,0.04
33,0.645,0.034
34,0.675,0.027
35,0.711,0.027
36,0.753,0.027
37,0.783,0.027
38,0.831,0.02
39,0.88,0.02
40,0.922,0.013
41,0.958,0.013
42,0.988,0.013
43,0.994,0.0
44,0.982,0.007
45,0.97,0.013
46,0.97,0.013
47,0.964,0.013
48,0.946,0.034
49,0.916,0.054
50,0.88,0.081
51,0.843,0.107
52,0.843,0.107
53,0.789,0.148
54,0.741,0.201
55,0.693,0.248
56,0.651,0.289
57,0.608,0.342
58,0.56,0.396
59,0.512,0.443
60,0.464,0.49
61,0.422,0.544
62,0.386,0.604
63,0.337,0.651
64,0.283,0.705
65,0.217,0.765
66,0.175,0.812
67,0.133,0.859
68,0.096,0.899
69,0.072,0.926
70,0.048,0.946
71,0.018,0.973
72,0.0,0.993
73,0.006,1.0
74,0.012,0.993
75,0.024,1.0
76,0.042,0.987
77,0.066,0.973
78,0.108,0.96
79,0.151,0.953
80,0.151,0.953
81,0.199,0.94
82,0.241,0.94
83,0.289,0.94
84,0.337,0.926
85,0.422,0.906
86,0.464,0.906
87,0.464,0.906
88,0.524,0.913
89,0.572,0.899
90,0.627,0.899
91,0.675,0.899
92,0.717,0.886
93,0.759,0.879
94,0.801,0.879
95,0.843,0.879
96,0.88,0.886
97,0.928,0.886
98,0.976,0.879
99,1.0,0.866
