Frame,x,y
0,0.014,0.072
1,0.01,0.072
2,0.005,0.078
3,0.005,0.078
4,0.01,0.072
5,0.01,0.072
6,0.005,0.072
7,0.005,0.072
8,0.005,0.078
9,0.01,0.078
10,0.005,0.072
11,0.005,0.072
12,0.0,0.065
13,0.005,0.078
14,0.01,0.078
15,0.01,0.072
16,0.019,0.065
17,0.029,0.065
18,0.058,0.072
19,0.101,0.065
20,0.154,0.059
21,0.207,0.052
22,0.25,0.046
23,0.293,0.046
24,0.332,0.026
25,0.37,0.026
26,0.37,0.026
27,0.447,0.007
28,0.486,0.013
29,0.534,0.026
30,0.591,0.039
31,0.635,0.02
32,0.678,0.02
33,0.678,0.02
34,0.716,0.02
35,0.745,0.013
36,0.764,0.013
37,0.788,0.02
38,0.808,0.013
39,0.817,0.007
40,0.837,0.007
41,0.851,0.007
42,0.861,0.0
43,0.856,0.007
44,0.841,0.007
45,0.832,0.02
46,0.817,0.039
47,0.793,0.078
48,0.764,0.111
49,0.736,0.144
50,0.707,0.176
51,0.673,0.209
52,0.615,0.261
53,0.567,0.32
54,0.505,0.366
55,0.428,0.418
56,0.37,0.497
57,0.332,0.549
58,0.288,0.608
59,0.25,0.654
60,0.25,0.654
61,0.212,0.699
62,0.173,0.745
63,0.096,0.824
64,0.058,0.869
65,0.043,0.908
66,0.029,0.941
67,0.029,0.941
68,0.014,0.967
69,0.0,0.98
70,0.0,0.98
71,0.0,0.987
72,0.005,0.993
73,0.014,0.993
74,0.019,0.993
75,0.029,0.993
76,0.043,0.993
77,0.058,1.0
78,0.077,0.993
79,0.106,0.987
80,0.144,0.98
81,0.197,0.974
82,0.255,0.967
83,0.312,0.954
84,0.375,0.941
85,0.428,0.922
86,0.49,0.908
87,0.553,0.895
88,0.601,0.882
89,0.663,0.882
90,0.721,0.869
91,0.774,0.876
92,0.822,0.876
93,0.865,0.882
94,0.904,0.882
95,0.904,0.882
96,0.942,0.869
97,0.976,0.869
98,0.99,0.876
99,1.0,0.876
