Frame,x,y
0,0.045,0.054
1,0.039,0.06
2,0.028,0.067
3,0.028,0.074
4,0.028,0.06
5,0.034,0.06
6,0.034,0.067
7,0.022,0.074
8,0.017,0.081
9,0.017,0.074
10,0.017,0.074
11,0.022,0.074
12,0.017,0.074
13,0.017,0.081
14,0.022,0.081
15,0.028,0.081
16,0.039,0.074
17,0.067,0.067
18,0.067,0.067
19,0.118,0.06
20,0.23,0.047
21,0.281,0.047
22,0.331,0.047
23,0.388,0.04
24,0.433,0.04
25,0.433,0.04
26,0.461,0.04
27,0.489,0.034
28,0.539,0.04
29,0.601,0.034
30,0.663,0.02
31,0.719,0.02
32,0.77,0.013
33,0.803,0.013
34,0.826,0.013
35,0.843,0.007
36,0.843,0.0
37,0.826,0.007
38,0.815,0.02
39,0.809,0.027
40,0.792,0.04
41,0.758,0.06
42,0.73,0.094
43,0.702,0.134
44,0.68,0.168
45,0.652,0.215
46,0.601,0.275
47,0.528,0.336
48,0.461,0.416
49,0.393,0.51
50,0.337,0.591
51,0.275,0.671
52,0.219,0.725
53,0.219,0.725
54,0.163,0.765
55,0.112,0.826
56,0.039,0.933
57,0.011,0.973
58,0.0,0.987
59,0.0,1.0
60,0.0,1.0
61,0.0,0.993
62,0.006,0.993
63,0.017,0.987
64,0.028,0.987
65,0.039,0.973
66,0.056,0.973
67,0.079,0.966
68,0.101,0.96
69,0.129,0.953
70,0.157,0.953
71,0.197,0.953
72,0.253,0.94
73,0.315,0.933
74,0.371,0.94
75,0.416,0.946
76,0.483,0.946
77,0.562,0.953
78,0.635,0.96
79,0.685,0.966
80,0.736,0.98
81,0.787,0.98
82,0.837,0.987
83,0.882,0.987
84,0.927,0.987
85,0.944,0.993
86,0.949,0.993
87,0.949,0.993
88,0.978,1.0
89,0.994,1.0
90,1.0,1.0
91,0.989,0.993
92,0.994,0.987
93,0.989,0.987
94,0.989,0.987
95,0.972,0.98
96,0.966,0.966
97,0.972,0.96
