Frame,x,y
0,0.107,0.029
1,0.107,0.022
2,0.112,0.029
3,0.107,0.029
4,0.102,0.029
5,0.102,0.036
6,0.102,0.029
7,0.102,0.029
8,0.102,0.036
9,0.102,0.036
10,0.102,0.036
11,0.102,0.036
12,0.107,0.036
13,0.107,0.036
14,0.112,0.036
15,0.118,0.029
16,0.123,0.029
17,0.134,0.029
18,0.134,0.029
19,0.155,0.029
20,0.203,0.036
21,0.23,0.043
22,0.257,0.043
23,0.289,0.051
24,0.316,0.043
25,0.316,0.043
26,0.348,0.022
27,0.364,0.022
28,0.39,0.022
29,0.412,0.022
30,0.449,0.029
31,0.481,0.029
32,0.513,0.036
33,0.535,0.036
34,0.556,0.036
35,0.588,0.043
36,0.604,0.043
37,0.62,0.043
38,0.636,0.036
39,0.663,0.036
40,0.695,0.029
41,0.722,0.029
42,0.759,0.007
43,0.802,0.0
44,0.834,0.007
45,0.877,0.014
46,0.904,0.014
47,0.925,0.007
48,0.947,0.007
49,0.973,0.0
50,0.989,0.0
51,1.0,0.0
52,1.0,0.0
53,0.989,0.007
54,0.973,0.022
55,0.968,0.029
56,0.909,0.08
57,0.866,0.116
58,0.84,0.138
59,0.84,0.138
60,0.818,0.167
61,0.781,0.196
62,0.738,0.225
63,0.711,0.254
64,0.679,0.268
65,0.631,0.297
66,0.594,0.333
67,0.567,0.384
68,0.54,0.442
69,0.508,0.471
70,0.46,0.5
71,0.417,0.543
72,0.38,0.594
73,0.348,0.623
74,0.321,0.659
75,0.273,0.703
76,0.235,0.746
77,0.198,0.804
78,0.16,0.833
79,0.112,0.862
80,0.075,0.899
81,0.048,0.935
82,0.027,0.957
83,0.011,0.978
84,0.0,0.993
85,0.016,1.0
86,0.059,0.986
87,0.059,0.986
88,0.128,0.964
89,0.209,0.949
90,0.278,0.935
91,0.337,0.949
92,0.46,0.978
93,0.508,0.993
94,0.508,0.993
95,0.551,0.993
96,0.594,0.986
97,0.647,0.978
98,0.701,0.964
99,0.733,0.942
