Frame,x,y
0,0.091,0.0
1,0.086,0.013
2,0.082,0.017
3,0.082,0.022
4,0.082,0.026
5,0.078,0.03
6,0.074,0.039
7,0.074,0.039
8,0.07,0.039
9,0.074,0.039
10,0.074,0.039
11,0.074,0.048
12,0.074,0.043
13,0.074,0.043
14,0.082,0.039
15,0.091,0.039
16,0.099,0.035
17,0.115,0.039
18,0.144,0.039
19,0.189,0.048
20,0.239,0.048
21,0.28,0.039
22,0.313,0.03
23,0.342,0.026
24,0.383,0.022
25,0.42,0.017
26,0.457,0.017
27,0.49,0.022
28,0.49,0.022
29,0.523,0.022
30,0.588,0.026
31,0.626,0.03
32,0.663,0.03
33,0.695,0.035
34,0.712,0.039
35,0.712,0.039
36,0.716,0.043
37,0.716,0.039
38,0.724,0.052
39,0.737,0.057
40,0.737,0.061
41,0.724,0.07
42,0.695,0.078
43,0.675,0.091
44,0.667,0.109
45,0.65,0.13
46,0.613,0.161
47,0.568,0.209
48,0.519,0.278
49,0.469,0.348
50,0.436,0.396
51,0.407,0.443
52,0.374,0.487
53,0.337,0.53
54,0.305,0.578
55,0.267,0.622
56,0.218,0.67
57,0.165,0.717
58,0.123,0.765
59,0.099,0.809
60,0.07,0.843
61,0.041,0.874
62,0.041,0.874
63,0.021,0.9
64,0.008,0.922
65,0.0,0.93
66,0.0,0.943
67,0.008,0.943
68,0.025,0.948
69,0.025,0.948
70,0.033,0.948
71,0.037,0.943
72,0.049,0.943
73,0.066,0.943
74,0.091,0.939
75,0.119,0.935
76,0.144,0.935
77,0.169,0.939
78,0.21,0.943
79,0.255,0.939
80,0.317,0.943
81,0.387,0.957
82,0.465,0.97
83,0.543,0.983
84,0.613,0.991
85,0.658,1.0
86,0.704,1.0
87,0.749,0.991
88,0.79,0.991
89,0.815,0.996
90,0.831,0.996
91,0.856,0.991
92,0.881,0.987
93,0.901,0.987
94,0.934,0.983
95,0.959,0.978
96,0.979,0.983
97,0.979,0.983
98,0.992,0.983
99,1.0,0.991
