Frame,x,y
0,0.107,0.05
1,0.107,0.044
2,0.102,0.056
3,0.097,0.056
4,0.102,0.05
5,0.102,0.05
6,0.107,0.05
7,0.102,0.056
8,0.092,0.056
9,0.092,0.056
10,0.087,0.05
11,0.092,0.044
12,0.087,0.05
13,0.087,0.05
14,0.083,0.056
15,0.083,0.056
16,0.083,0.056
17,0.083,0.05
18,0.083,0.05
19,0.087,0.05
20,0.092,0.05
21,0.107,0.044
22,0.15,0.038
23,0.223,0.031
24,0.296,0.019
25,0.359,0.031
26,0.413,0.019
27,0.471,0.019
28,0.544,0.038
29,0.612,0.056
30,0.655,0.056
31,0.68,0.075
32,0.723,0.075
33,0.767,0.062
34,0.801,0.05
35,0.83,0.038
36,0.859,0.019
37,0.908,0.012
38,0.942,0.012
39,0.956,0.006
40,0.951,0.0
41,0.942,0.019
42,0.917,0.031
43,0.893,0.056
44,0.893,0.056
45,0.859,0.088
46,0.82,0.131
47,0.714,0.2
48,0.665,0.238
49,0.621,0.294
50,0.621,0.294
51,0.578,0.356
52,0.515,0.419
53,0.437,0.506
54,0.359,0.581
55,0.301,0.65
56,0.257,0.706
57,0.214,0.762
58,0.18,0.812
59,0.136,0.85
60,0.097,0.888
61,0.058,0.925
62,0.034,0.956
63,0.024,0.981
64,0.019,0.994
65,0.01,1.0
66,0.0,1.0
67,0.0,0.994
68,0.015,0.975
69,0.034,0.956
70,0.058,0.95
71,0.092,0.944
72,0.146,0.938
73,0.223,0.944
74,0.291,0.95
75,0.359,0.95
76,0.437,0.931
77,0.529,0.931
78,0.529,0.931
79,0.602,0.931
80,0.66,0.95
81,0.709,0.962
82,0.762,0.975
83,0.85,1.0
84,0.893,0.988
85,0.893,0.988
86,0.932,0.981
87,0.956,0.969
88,0.966,0.969
89,0.99,0.969
90,1.0,0.962
91,0.985,0.944
92,0.981,0.931
93,0.995,0.919
94,0.995,0.919
95,0.971,0.9
96,0.956,0.888
97,0.956,0.862
98,0.951,0.85
99,0.932,0.856
