Frame,x,y
0,0.159,0.102
1,0.154,0.108
2,0.154,0.108
3,0.154,0.108
4,0.154,0.114
5,0.154,0.114
6,0.149,0.12
7,0.144,0.114
8,0.149,0.12
9,0.149,0.12
10,0.149,0.127
11,0.144,0.12
12,0.139,0.12
13,0.144,0.127
14,0.144,0.12
15,0.144,0.12
16,0.149,0.12
17,0.159,0.114
18,0.173,0.108
19,0.188,0.096
20,0.212,0.09
21,0.24,0.084
22,0.288,0.072
23,0.337,0.066
24,0.375,0.072
25,0.404,0.06
26,0.404,0.06
27,0.447,0.06
28,0.514,0.054
29,0.543,0.054
30,0.562,0.048
31,0.582,0.042
32,0.615,0.03
33,0.615,0.03
34,0.663,0.012
35,0.716,0.018
36,0.755,0.024
37,0.788,0.03
38,0.822,0.024
39,0.865,0.018
40,0.894,0.012
41,0.923,0.006
42,0.947,0.012
43,0.971,0.006
44,0.995,0.0
45,1.0,0.006
46,0.995,0.006
47,0.986,0.018
48,0.971,0.024
49,0.962,0.03
50,0.952,0.042
51,0.933,0.054
52,0.909,0.09
53,0.875,0.114
54,0.846,0.151
55,0.817,0.187
56,0.788,0.217
57,0.75,0.259
58,0.702,0.307
59,0.654,0.343
60,0.654,0.343
61,0.615,0.386
62,0.577,0.434
63,0.529,0.476
64,0.442,0.566
65,0.399,0.608
66,0.346,0.651
67,0.346,0.651
68,0.288,0.693
69,0.255,0.735
70,0.216,0.771
71,0.178,0.801
72,0.139,0.831
73,0.096,0.861
74,0.067,0.904
75,0.034,0.94
76,0.005,0.97
77,0.0,0.988
78,0.005,0.982
79,0.005,0.982
80,0.014,0.982
81,0.034,0.982
82,0.053,0.976
83,0.082,0.97
84,0.115,0.97
85,0.154,0.97
86,0.188,0.97
87,0.226,0.97
88,0.26,0.964
89,0.308,0.97
90,0.351,0.976
91,0.399,0.976
92,0.457,0.982
93,0.505,0.988
94,0.553,0.994
95,0.553,0.994
96,0.606,1.0
97,0.649,1.0
98,0.697,0.988
99,0.75,0.988
