Frame,x,y
0,0.048,0.07
1,0.048,0.062
2,0.048,0.07
3,0.048,0.07
4,0.048,0.078
5,0.042,0.078
6,0.042,0.078
7,0.048,0.078
8,0.048,0.078
9,0.048,0.078
10,0.048,0.078
11,0.048,0.085
12,0.06,0.078
13,0.072,0.078
14,0.084,0.078
15,0.108,0.078
16,0.145,0.078
17,0.145,0.078
18,0.187,0.085
19,0.247,0.078
20,0.301,0.078
21,0.349,0.07
22,0.392,0.054
23,0.446,0.047
24,0.5,0.039
25,0.548,0.039
26,0.584,0.039
27,0.62,0.023
28,0.657,0.023
29,0.687,0.016
30,0.735,0.0
31,0.771,0.0
32,0.807,0.008
33,0.831,0.023
34,0.849,0.023
35,0.861,0.023
36,0.88,0.031
37,0.88,0.031
38,0.867,0.039
39,0.849,0.039
40,0.825,0.054
41,0.795,0.078
42,0.771,0.109
43,0.729,0.147
44,0.729,0.147
45,0.693,0.194
46,0.657,0.24
47,0.614,0.302
48,0.476,0.481
49,0.398,0.55
50,0.325,0.62
51,0.325,0.62
52,0.277,0.667
53,0.241,0.713
54,0.199,0.775
55,0.157,0.837
56,0.114,0.884
57,0.078,0.922
58,0.042,0.953
59,0.012,0.984
60,0.0,0.992
61,0.006,1.0
62,0.024,1.0
63,0.042,0.984
64,0.072,0.977
65,0.12,0.961
66,0.181,0.953
67,0.235,0.938
68,0.295,0.946
69,0.355,0.938
70,0.428,0.938
71,0.488,0.922
72,0.536,0.907
73,0.602,0.899
74,0.651,0.891
75,0.705,0.884
76,0.771,0.891
77,0.813,0.891
78,0.831,0.899
79,0.831,0.899
80,0.837,0.891
81,0.867,0.891
82,0.892,0.884
83,0.91,0.876
84,0.952,0.876
85,0.982,0.86
86,0.982,0.86
87,1.0,0.853
88,0.988,0.86
89,0.97,0.868
90,0.964,0.868
91,0.97,0.853
92,0.976,0.853
93,0.964,0.853
94,0.958,0.845
95,0.952,0.853
96,0.952,0.845
97,0.946,0.853
98,0.94,0.837
